twfe_s.D,twfe_l.D,adl_Ylag.D,adl_full.D,adl_Dlag.D,adl_DYlag.D,adl_DZlag.D,adl_all.D,adl_all_nofe.D,theta,pi_hat,se_short,se_long,se_adl_all,sim,phi,rho_Z
1.4303198698579,1.2423572620686,1.05084976528494,1.0193627961383,1.04854998603876,1.03708245503559,0.96529573188154,0.99660899680263,0.90499612525068,0.571008145478417,0.329176753917969,0.0252747025259355,0.0234068960565936,0.0192597473125442,39,0,0.5
1.42366079958262,1.2388504153438,1.03541761686033,0.999076461561681,1.03528166866651,1.0261504257731,0.954863974830779,0.984886673183577,0.910566010001051,0.553444258034328,0.333927729045766,0.0236836814906354,0.0226358247164464,0.0190083003627031,40,0,0.5
1.52196949463163,1.33199300595425,1.07432063623107,1.04556762159331,1.0916102898383,1.06807337464033,1.01655532091247,1.03440521727802,0.934849025455399,0.565291073648133,0.336068438957233,0.0246474032649033,0.0232984482525584,0.0186389733194277,41,0,0.5
1.45918695149541,1.27196273843215,1.04715454430996,1.01550027861565,1.04642618717546,1.03980790087005,0.972532820963078,1.00373593169998,0.907204899851436,0.583213577037648,0.321021698456055,0.0256847627426739,0.0240699645547786,0.0196315304043986,42,0,0.5
1.41238463216019,1.23167773116692,1.04263066542658,1.00733911151098,1.04115742447144,1.0347221679617,0.96656046059391,0.996465525561902,0.905245718034769,0.539593465608705,0.334894531736805,0.0249925088757468,0.0236433248563019,0.0199161395687015,43,0,0.5
1.40449698049867,1.24605180635034,1.04928832257061,1.0137898412759,1.06643394100255,1.04459210479984,0.986402581494148,1.00338003212509,0.916429624386238,0.503297761078002,0.314813985679107,0.024110583648443,0.0229556490601985,0.0187785840956656,44,0,0.5
1.42817969401864,1.27133874961982,1.03003804498355,1.00849006562082,1.0393616998991,1.02777411765946,0.976414584301182,1.00017886031707,0.900969967680535,0.538822798821025,0.29108075000167,0.0244240421949531,0.0229564688250437,0.0188818158176324,45,0,0.5
1.43018006913633,1.25866556515164,1.04179245054266,1.01362669339127,1.02939350330585,1.02929683020991,0.971788663220846,0.999887705083196,0.918804375851991,0.524556895668471,0.326970258900363,0.0236536152493572,0.022489798043515,0.0190419769102979,46,0,0.5
1.39884799402944,1.21511715846833,1.06157350485229,1.01770654314053,1.03956896843576,1.05859659284595,0.960334567965403,1.01260894147873,0.950144952180297,0.532830892013282,0.344820163986547,0.0250121346197857,0.0236757371334967,0.0196811352120286,47,0,0.5
1.41817843665499,1.2520939635679,1.03964319367495,1.00076199146242,1.05635607526926,1.03322154872775,0.973917328968929,0.990459360245272,0.896261354036451,0.487654221228535,0.340578356255539,0.0238925698235411,0.0231779966164616,0.0189189526246536,48,0,0.5
1.3963663483274,1.20775549670772,1.05250634939712,1.00846640091957,1.04024395259425,1.03396922019468,0.961198446054752,0.989850939511049,0.895436902309733,0.53103267251528,0.355177489788538,0.0250214067287456,0.023808489231116,0.019734496010453,49,0,0.5
1.44165597359913,1.25654700139939,1.05493581401382,1.01982071554701,1.04437209327464,1.04597569512971,0.972459594422804,1.00782325652949,0.949231678556795,0.564376386125368,0.327988513960654,0.0239373946574982,0.022600290556197,0.0185029374626054,50,0,0.5
1.44505748794404,1.23416105406715,1.04120467233597,0.998488303171518,1.04539366192949,1.01979082761597,0.957296266538553,0.974198133340676,0.895221169295507,0.570080475303526,0.369941513546145,0.024654417180067,0.0233903931403825,0.0197500659729424,51,0,0.5
1.42738906699538,1.21393886995326,1.01419511760671,0.97694350340115,1.03340271885677,1.01022272030452,0.942256324503306,0.970411856770914,0.889360159435163,0.552428778439639,0.386385006308005,0.0241240700202086,0.0232699813826725,0.0185858427446882,52,0,0.5
1.39760998791042,1.24382895764004,1.04125547846468,1.01023649128315,1.03608270844523,1.03226650022088,0.973870681778914,1.00062439705329,0.916975021807955,0.478330771945661,0.321495164621865,0.0242264189388029,0.0233874014493006,0.0190168186344139,53,0,0.5
1.42952511590552,1.23072897214631,1.04804895053132,1.00891891489883,1.05223249085214,1.04631073389138,0.969457535264716,1.00377993703071,0.931779898526013,0.585048407886305,0.339794350483632,0.024471904546362,0.0229214580483555,0.0186837599403388,54,0,0.5
1.44037943196652,1.27171980339182,1.04885352206502,1.01877651229613,1.03794640453771,1.04023531501144,0.975773146186256,1.00908368050946,0.922028877036088,0.517243140284879,0.326074171775009,0.0242835385126683,0.0233124149867155,0.0187891004704347,55,0,0.5
1.43973192048777,1.22464957306323,1.0336506908384,0.992223972948338,1.05465731402881,1.03633626058158,0.954383840804897,0.988818375443859,0.900955512186602,0.580119964130903,0.370754948498903,0.0245747460884107,0.0232015355242954,0.0187939282686272,56,0,0.5
1.42574505844427,1.24308250353902,1.0420514553649,1.00729497645424,1.04832102388203,1.03182584056793,0.967879380553349,0.992682779363126,0.911995333086192,0.545680273985016,0.33474282214987,0.0243220087573871,0.0232303599753074,0.0192241204786357,57,0,0.5
1.45529891097499,1.30054496476686,1.02205989681958,0.995719405586836,1.05600368438964,1.01395270499844,0.990788427478709,0.983549057291549,0.887867073459133,0.498045377153873,0.31072258333665,0.0232817468461249,0.0222860543204732,0.018292140525207,58,0,0.5
1.51104305235106,1.29499494984978,1.05944646422429,1.02659807540678,1.08370081204105,1.04279718555501,1.00085064998353,1.00756288968168,0.900972319479131,0.563419727313708,0.383458533714049,0.0241737128408262,0.0232474019674546,0.0190637861704796,59,0,0.5
1.44557591518364,1.27001121709513,1.05249782994807,1.026242878781,1.04680788360031,1.05224500220989,0.983387062161105,1.02337271418629,0.9402866439873,0.555339454061451,0.316139429324748,0.0247946743515745,0.0234235909622458,0.0187791032944436,60,0,0.5
1.42368835762047,1.26716557041812,1.01755389422288,0.990574661191868,1.03426553345292,1.01109912453488,0.969240204765732,0.980222671412598,0.890140603268619,0.52493054165386,0.2981780917323,0.0238369426368411,0.0226947707647709,0.0184527575375695,61,0,0.5
1.41549171472662,1.23245465751141,1.02424279441048,0.987383857795347,1.01099411078411,1.0084090247094,0.935256012412695,0.96895797865915,0.896019661258214,0.526515649130321,0.347638398815953,0.0240654274469206,0.0231626707154513,0.019297707530919,62,0,0.5
1.40210161104771,1.21418379333789,1.03114846057363,1.00015228889562,1.04259079719875,1.0212619897762,0.962823823050347,0.985531562657604,0.900402684716802,0.564727769268689,0.332758238457387,0.0247147226853275,0.0230266593883909,0.0185117104785703,63,0,0.5
1.46218557017355,1.24447063869398,1.0478106908213,1.01151714404947,1.06849469509152,1.04566856284653,0.981591306765023,1.00503965135041,0.917904830281158,0.638765919614398,0.340836799200241,0.0255854032993388,0.0234623047206365,0.0189465440624825,64,0,0.5
1.397122884206,1.2206339658568,1.05322933751034,1.01798551665427,1.02074383287633,1.03076702720364,0.951065053366485,0.992705270873513,0.898933308149645,0.540346056115727,0.326622016301724,0.02426832699674,0.0228957541029554,0.0187459184346665,65,0,0.5
1.4309875775188,1.25096694499189,1.02758066738737,0.994205431793786,1.07332702732758,1.03503576147118,0.989893396785413,0.999358175126839,0.910721486071247,0.514221556806111,0.350083791984603,0.0251050928432123,0.0241689095165818,0.0192047729279032,66,0,0.5
1.41015292531901,1.2630266468082,1.05899294550997,1.02569480543679,1.06121927919967,1.06483631518256,0.992687527187846,1.02769266640383,0.951107244259174,0.501128678666575,0.293589819888768,0.024821468958153,0.0237498190846639,0.0196719452542325,67,0,0.5
1.4399110516521,1.26773409502299,1.07194997282207,1.03962764480663,1.08345861443291,1.07988242419198,1.00785968594604,1.04405066080651,0.959549451318279,0.527792175811116,0.326221123616516,0.024488289051617,0.0233479992695869,0.0188127904680188,68,0,0.5
1.46635340362467,1.27279711613751,1.08872982029238,1.05223696005258,1.0888519169916,1.08607744100535,1.01408784615347,1.04737698116579,0.961276895429791,0.559936592929386,0.345675367409988,0.0238072233720209,0.0226013059672361,0.0187400288333826,69,0,0.5
1.43501883757582,1.26169734898436,1.03289992663553,1.00072972822509,1.0544413510962,1.02715076304224,0.989707181887633,0.995050534588653,0.927695770298008,0.537054142278319,0.322726285763623,0.0239581453863047,0.0228981573254989,0.0188442760980977,70,0,0.5
1.4679990266661,1.28151498995387,1.0762783463598,1.0433819182308,1.06040697627211,1.06752413707101,0.989250139817518,1.03142662109964,0.965257666896853,0.550705974570654,0.338627226366336,0.0242305571449993,0.0230754468364628,0.0191859799027335,71,0,0.5
1.40447332517011,1.22371984239406,1.0153170480793,0.983525195514975,1.03446253811663,1.01833089748742,0.95635024441073,0.982215478926553,0.910714140095235,0.540068980935194,0.334685918200771,0.0246868646248613,0.0233474923623083,0.0192158530980692,72,0,0.5
1.37259163674602,1.20290364010265,1.03145241796447,0.995282410947043,1.01913755968604,1.0232463009444,0.941076802986908,0.98253655506728,0.911651707132928,0.509570038300732,0.333002303685722,0.0231885090874313,0.0223319001657771,0.0184634408465804,73,0,0.5
1.35986823219366,1.22121254239234,1.03952198007236,1.01232287532025,1.0498908774482,1.03726494632013,0.988559842862428,1.00446788584589,0.925844160585786,0.529619765989203,0.261802331984997,0.0235996782188862,0.0219667489407895,0.018360582167945,74,0,0.5
1.43056731780669,1.2673003832576,1.06715738801443,1.02996455013918,1.07522707859743,1.06253635330016,0.999810944342275,1.023087592212,0.925266230123826,0.496911219984186,0.328563590402089,0.0248682507591175,0.0240642284295227,0.0197765353250311,75,0,0.5
1.43914678396161,1.26904014124619,1.03042086219187,1.00160631780852,1.04534987553679,1.01142855979117,0.977584566094762,0.979927333115718,0.880933154985266,0.54095451806057,0.314456459898482,0.0247116049946176,0.0234341731418491,0.0189255724829804,76,0,0.5
1.40314931508914,1.24878718183233,1.05194008758745,1.02517890402428,1.04539491375005,1.0461612220314,0.98246338320517,1.01615640456651,0.933218845299907,0.516720523733923,0.298734279299301,0.0248041100786717,0.0235696673491249,0.0193907671101708,77,0,0.5
1.43239806964411,1.25659200923999,1.04789689279323,1.01832609154625,1.03383414135048,1.02289010140444,0.96737749066713,0.990214717424218,0.90043891283715,0.536299005415996,0.327813511919061,0.0237540107724925,0.022597010664225,0.0187200608782919,78,0,0.5
1.48850130888551,1.31574080763319,1.09197660940387,1.05805858633996,1.08220644500407,1.07855232682946,1.00975964587932,1.04244420640143,0.953546127650193,0.484507936660302,0.356568980981313,0.0242777958618339,0.0237765881713586,0.0193675507533054,79,0,0.5
1.46868347791729,1.29843562465949,1.06084749121952,1.03066968972218,1.0814673080757,1.05271720793996,1.00881994459721,1.01926857539839,0.903614034039035,0.527143239387587,0.322963173075283,0.0251509063024089,0.024090194510312,0.0197242582416809,80,0,0.5
1.44579690503693,1.27589405101971,1.04639288418954,1.01839059997287,1.05180525490939,1.03167111107445,0.984187543723665,1.00224526486528,0.898455676023569,0.510382107583589,0.332893437079175,0.0239991729774905,0.0233603414953424,0.0185591836176367,81,0,0.5
1.38537656774279,1.23617515764807,1.03343918812836,0.999134787758216,1.03323062040024,1.0186715793192,0.969505252858783,0.983920242581202,0.907549792846071,0.474094856401558,0.314707928339867,0.0239080709703756,0.0231720429053977,0.0193195205839165,82,0,0.5
1.45957058354912,1.32023405824224,1.06894616741734,1.0447530693726,1.08937451300281,1.06188401636765,1.03567396834541,1.03600848773848,0.935446683492748,0.475085100841875,0.29328750798535,0.0241558651289679,0.0231683790601512,0.0191530235205696,83,0,0.5
1.49461721463161,1.29244970645108,1.07070902613369,1.03455126079717,1.09371317503743,1.06477642927066,1.0073829951392,1.02431993440523,0.929138879318278,0.543868103892797,0.371721575016986,0.0246128221679739,0.0234365089771726,0.0194563539335917,84,0,0.5
1.42622487279433,1.26587508170056,1.04947361380805,1.02101262483495,1.07577820753726,1.04929702677947,1.00802304714942,1.01585588186798,0.938596611654526,0.545255940785947,0.294081694667344,0.0246511748279693,0.0230427758095177,0.019594435734968,85,0,0.5
1.43721001437645,1.2698511705462,1.03574562629358,1.00722904535067,1.05540890922794,1.03171342484695,0.98626094518171,0.998556641257828,0.907026842832513,0.536804279871344,0.311768832898191,0.0237871572399214,0.0224163209574491,0.0184857245527936,86,0,0.5
1.45347853192996,1.26631699607586,1.04246840716999,1.00945236119328,1.04875151165658,1.03476909007326,0.972139007553978,0.999348052222679,0.897877212508859,0.545063516593353,0.343375643675186,0.0249139941523707,0.0238377223023599,0.019108257743946,87,0,0.5
1.49659413250475,1.28351994870832,1.07105741015273,1.03080080741323,1.10922718617594,1.08053160014218,1.00957503979634,1.03554279699287,0.945780851524103,0.532535337227606,0.400112760414543,0.0238533798034132,0.0231891242608727,0.0193141393166838,88,0,0.5
1.4447511193483,1.3030322654894,1.02388341957801,1.00220482074599,1.0472776479643,1.01118837119671,0.991716308352727,0.986536840249275,0.8795457316869,0.475669660847044,0.297935448745109,0.0239766920885887,0.0230514401364107,0.0191558020398169,89,0,0.5
1.4083298134012,1.22677298481863,1.04683386030491,1.0119622541263,1.00852434572226,1.03625896769008,0.937628268208394,0.998493833142421,0.92527888429438,0.531281865270253,0.341733532519905,0.0246896678694284,0.0235377777234514,0.0195659030786737,90,0,0.5
1.46121058820258,1.29564170254818,1.08013754458428,1.04452734651871,1.07087860763474,1.06532738749862,0.997245498666599,1.0244298733344,0.934344747148152,0.531172368906736,0.31170462800085,0.025286998796238,0.0238948173445421,0.0197320276785171,91,0,0.5
1.40433426976759,1.2377836680699,1.04274772062934,1.00742667126245,1.05682363348419,1.03961096748637,0.982571915826105,1.0007432702623,0.894233904478083,0.540435964847806,0.308178234852656,0.0244679450024452,0.023051064940858,0.0188124169750614,92,0,0.5
1.41196049504878,1.26685627351699,1.05665525710282,1.02993892241118,1.07342608066521,1.05425414314181,1.01243825202926,1.02589061165565,0.9035923323885,0.504815372384999,0.287440180052846,0.0246955314490287,0.0236365278100277,0.018549304223558,93,0,0.5
1.40781719631926,1.24518435265947,1.04776154509167,1.01840827188694,1.04509779893795,1.04133581811144,0.978553748595961,1.00926387611142,0.929427451530614,0.502632826884205,0.323561922264297,0.024270190699988,0.0232882462106799,0.0194932591468986,94,0,0.5
1.43421036061052,1.24847069511075,1.04423860244057,1.00940034332652,1.04462240130723,1.0473718436539,0.977087162388689,1.01195930520897,0.928313425940003,0.555326542779889,0.334469273825781,0.0247647995288687,0.023368931422269,0.0194282616796022,95,0,0.5
1.50203783708863,1.28454314333564,1.05957916481668,1.02568637718053,1.06987661407054,1.04692664331346,0.991662764910148,1.01131010979276,0.932810383481554,0.583888642018544,0.372493448410109,0.0244801605641989,0.0232607790423576,0.019154704299613,96,0,0.5
1.39925438810225,1.22573067965018,1.04802759402713,1.01448187600558,1.05534629811374,1.04639519098083,0.976432220516536,1.00662133507325,0.923124460626005,0.574014929550603,0.302298249608122,0.0250091983963549,0.0231795999711365,0.0187993458370561,97,0,0.5
1.42920071106959,1.24663331041981,1.04336126060179,1.00860149067584,1.04207723262478,1.03560021275036,0.963691331353794,0.998007563869865,0.91910488846573,0.513655554683219,0.355427677137394,0.0241054115794198,0.023300289201833,0.0189631507845172,98,0,0.5
1.39222851830303,1.23315592586383,1.04350951596706,1.01660694213239,1.04509455523598,1.03208434817495,0.983228829558135,1.00167316159357,0.924308041803181,0.546096676475821,0.291290167641666,0.0245064091145999,0.0229063681945458,0.018939246140609,99,0,0.5
1.38393091617845,1.2112501537059,1.00645505518904,0.973307026749431,1.01764040124634,0.998706429742184,0.945510218425543,0.964092677796468,0.866278582952432,0.530688773066076,0.325389891847304,0.0245595518051526,0.0234213880051019,0.0185401076133048,100,0,0.5
1.42296153282779,1.22220962664045,1.04408833558026,1.0023245051902,1.03218780760376,1.02648935470232,0.951556972868699,0.982464571645888,0.898180116290507,0.565447856161356,0.355031686829933,0.0244636334601799,0.0229758131805416,0.0189392241502933,101,0,0.5
1.42750962124275,1.23373139971063,1.05443826127523,1.01872113786055,1.04747663090867,1.04997153756406,0.968027117915908,1.00983603678433,0.95497447390832,0.585981048364149,0.330690253674729,0.024292274700482,0.0227748784639406,0.0185158320860538,102,0,0.5
1.45561729624967,1.3001623192118,1.05646331628229,1.02930030221117,1.07469771313248,1.05216045273194,1.01209387022772,1.0232490341656,0.93006546409376,0.485388486546548,0.320269189209445,0.0242362373401242,0.0234550723782578,0.019124661263691,103,0,0.5
1.41075790770125,1.22985684510638,1.05826414238303,1.0184022847011,1.05709370729073,1.05241655149697,0.975976935299025,1.00947413718247,0.923549252139942,0.512231830959422,0.353162477732083,0.0240475888294269,0.0230136195063915,0.0189829770540322,104,0,0.5
1.42072869774148,1.22173225781852,1.03351371332204,0.994930036761121,1.04418370850826,1.02560755815066,0.96297160751743,0.985123475728351,0.903103804636519,0.552696990029781,0.360046179937108,0.0242782783320804,0.02302205902316,0.0189393453449253,105,0,0.5
1.36642071457483,1.2138425355883,1.00743304487812,0.977536668423115,1.00913024717556,0.999329154312405,0.939530060335035,0.963353049391911,0.879587852433642,0.523308754674869,0.291564353975546,0.0244843712745849,0.0229759134741933,0.0187978179119246,106,0,0.5
1.45952543520642,1.26692775738049,1.07176590776042,1.0382825536633,1.04940332150062,1.05985597137817,0.980932598859655,1.02275855800171,0.94816564902358,0.569948696899128,0.337921077587832,0.0239495251825697,0.0223779086033234,0.0186264638490307,107,0,0.5
1.46564270112141,1.25875909326336,1.06654287697401,1.02060520830424,1.08331052067851,1.05907831529006,0.981656645487626,1.00761174798956,0.9225731676383,0.532379634982506,0.388601656156235,0.0248536755885451,0.0238692240927813,0.0195352455821316,108,0,0.5
1.37714663667414,1.22559425069429,1.03252891392023,1.00573472919079,1.01305047167597,1.02727905177839,0.95713829224606,0.997501323805478,0.918845523219158,0.524151014362008,0.289138782196808,0.0244605558585757,0.0229796957972703,0.0189783035980387,109,0,0.5
1.46435513393039,1.27381948492585,1.06479232406889,1.02849011429612,1.06723766146021,1.0570184256188,0.982798910828807,1.01604377350869,0.934445536298588,0.53825587514656,0.353987123601135,0.0248104187169516,0.0237895249636209,0.0195533864098913,110,0,0.5
1.41706517212916,1.24604430625291,1.02559249614402,0.997013990926887,1.0442898101719,1.0186086515337,0.978299616311064,0.987089484667533,0.906101250811277,0.567384805471571,0.301419537899174,0.0243968029376577,0.0228136477665775,0.0187243177066831,111,0,0.5
1.41836253738028,1.24266361024776,1.03903965792517,1.00759929067924,1.03251352380258,1.02570550343288,0.960582967447004,0.990031202027165,0.901642011350468,0.533058116570788,0.32960557520972,0.0244895524283124,0.023245415528187,0.0192343455491016,112,0,0.5
